uid,buy_time,price,qty,cate_id,discount
89519,2016/11/16,2.897557624,1,9,0
53824,2016/11/16,1.888702345,2,20,1.682606195
32725,2016/11/16,1.861353116,1,33,1.436859046
77567,2016/11/17,1.484221771,1,11,1.123552985
32040,2016/11/15,1.398806242,1,14,0
47064,2016/11/16,0.430676558,1,26,0
13606,2016/11/15,1.972041565,5,20,0
12826,2016/11/15,0.430676558,7,26,0
19962,2016/11/15,2.292029674,1,12,1.436859046
64484,2016/11/16,1.914898329,1,25,0
26364,2016/11/17,3.292029674,1,22,0
80012,2016/11/17,2.113282753,1,33,1.644160845
84534,2016/11/15,2.584059348,1,33,1
14143,2016/11/15,1.718810703,1,1,0.861353116
68029,2016/11/16,2.441761122,1,6,2.092218534
12204,2016/11/17,2.866304018,1,26,0
24113,2016/11/16,3.056956027,1,15,0
67366,2016/11/17,0.006182488,100,26,0
75687,2016/11/15,2.543959311,1,13,0
69376,2016/11/16,4.292029674,1,33,0
56469,2016/11/16,4.070415071,1,36,3.546026983
5855,2016/11/16,1.826203981,1,1,0.876695499
48294,2016/11/15,0.430676558,7,26,0
81083,2016/11/16,4.501091629,1,22,3.543959311
76609,2016/11/17,2.866920117,1,26,0
80531,2016/11/16,1.861353116,1,20,0
80096,2016/11/16,4.292029674,1,33,0
40815,2016/11/16,1.792427462,1,20,1.024369199
18404,2016/11/17,3.113282753,1,21,0
9630,2016/11/16,1.792427462,1,12,1
9630,2016/11/16,2.722706232,1,11,0
12370,2016/11/17,4.621727544,1,22,3.157254049
10911,2016/11/16,2.861353116,1,22,0
81390,2016/11/16,2.729657224,2,6,0
86612,2016/11/17,1.861353116,2,20,0
4269,2016/11/16,1.678450093,2,20,0
44866,2016/11/16,1.995009331,1,1,1.20012173
3190,2016/11/16,3.113282753,1,25,2.442980622
78883,2016/11/16,1.718810703,1,1,0.682606195
39714,2016/11/16,3.070415071,1,15,2.648551923
1462,2016/11/15,2.563329811,3,1,3.025801397
74215,2016/11/17,1.488765374,1,26,0
66923,2016/11/16,1.95890503,1,1,0.209061955
63536,2016/11/17,2.866304018,1,26,0
36934,2016/11/16,0.934535831,6,1,1.517515535
79287,2016/11/17,2.866920117,1,26,0
14609,2016/11/16,2.292029674,1,12,1.549115647
61143,2016/11/16,3.070415071,1,40,2.292029674
61143,2016/11/16,3.226565505,1,40,2.365212389
29900,2016/11/17,3.294510057,1,26,0
31000,2016/11/17,2.258522111,2,1,1.682606195
73121,2016/11/16,1.795888947,1,22,0
37536,2016/11/17,1.718810703,1,40,1.113282753
14716,2016/11/16,1.398806242,1,1,0
48063,2016/11/17,1.543959311,1,22,0
48063,2016/11/17,2.307372057,1,22,0
51438,2016/11/17,2.442371172,1,26,0
87737,2016/11/17,2.131648669,1,40,1.974635869
75817,2016/11/16,1.756708724,2,20,0
75603,2016/11/17,2.866920117,1,26,0
10475,2016/11/17,3.568487806,1,26,1.89166815
62688,2016/11/16,4.9091717,1,33,0
56513,2016/11/17,1.8294828,1,9,0
87738,2016/11/17,1.89107612,1,26,0
76745,2016/11/17,2.441761122,1,26,0
55316,2016/11/17,1.411751188,1,14,0
73651,2016/11/17,1.945484747,1,20,0.430676558
80603,2016/11/17,1.888702345,1,40,1.430676558
86077,2016/11/17,2.866920117,1,26,0
53732,2016/11/17,1.8294828,8,22,0
58358,2016/11/5,2.292029674,1,33,1.682606195
55393,2016/11/8,1.760374428,2,20,1.593692641
33566,2016/11/8,1.484221771,1,11,0
3365,2016/11/8,2.861353116,1,40,2.455045757
49613,2016/11/8,2.292029674,1,10,0
23168,2016/11/9,1.89166815,1,21,0
46809,2016/11/12,2.974635869,1,22,0
19398,2016/11/14,1.722706232,2,20,0
89408,2016/11/10,1.682606195,1,21,0
69926,2016/11/14,2.226565505,1,20,0
26659,2016/11/12,0.430676558,1,26,0
79964,2016/11/13,1.89166815,4,1,2.172502297
20896,2016/11/14,3.014735907,1,19,0
42835,2016/11/15,2.855108491,1,33,0
24928,2016/11/12,2.292029674,1,15,0
35930,2016/11/15,2.021974842,1,20,0
42657,2016/11/16,3.294819409,1,20,2.942765553
72038,2016/11/15,2.74558004,1,19,0
63995,2016/11/12,0.722706232,1,43,0
29079,2016/11/16,1.756708724,1,20,1.209061955
52158,2016/11/16,1.621727544,1,1,0.617142025
56696,2016/11/16,2.273104305,1,20,0
24938,2016/11/11,2.113282753,1,20,1.795888947
85740,2016/11/16,0.430676558,1,26,0
32734,2016/11/16,2.81626241,3,9,2.382907679
3967,2016/11/15,3.292029674,1,36,2.867535604
64016,2016/11/16,2.149487261,4,14,0
17834,2016/11/13,3.405312427,1,18,0
70490,2016/11/13,1.722706232,1,36,0
87312,2016/11/17,3.347282635,1,1,2.919441932
16670,2016/11/16,1.484221771,1,1,1.15338279
24801,2016/11/16,2.292029674,1,20,1.489896102
12541,2016/11/17,2.95890503,1,20,2.621727544
23911,2016/11/16,2.861353116,1,9,0
39945,2016/11/16,1.484221771,1,1,0
22589,2016/11/16,2.241907888,1,1,2.241907888
50059,2016/11/16,2.543959311,1,22,1
89413,2016/11/16,2.553210126,1,20,1.489896102
89413,2016/11/16,1.41812391,1,1,0
89413,2016/11/16,1.41812391,1,1,0
6765,2016/11/15,3.520748855,2,15,2.954641995
18399,2016/11/16,3.074837403,1,20,2.322344708
6556,2016/11/17,2.543959311,2,1,2.123552985
20422,2016/11/15,1.113282753,1,22,0
15599,2016/11/16,2.430676558,2,20,0
87898,2016/11/17,5.266665543,1,36,4.823172108
32341,2016/11/16,2.040876222,1,14,1.489896102
72347,2016/11/17,2.866920117,1,26,0
41537,2016/11/17,2.861353116,1,20,2.366591601
76778,2016/11/17,2.441761122,1,26,0
47877,2016/11/16,2.305854755,1,40,1.718810703
28942,2016/11/15,1.848800468,1,20,0
45636,2016/11/17,2.129634616,1,1,1.489896102
35930,2016/11/15,1.430676558,1,22,0
86314,2016/11/15,1.20012173,1,11,0
68724,2016/11/14,2.802071435,1,1,1.639738513
1398,2016/11/14,2.336965028,1,14,0
75650,2016/11/16,2.290474392,1,6,1.292029674
61846,2016/11/14,1.861353116,1,15,1.292029674
85004,2016/11/16,3.024369199,1,22,2.293581073
4504,2016/11/14,4.199761431,1,7,0
12617,2016/11/14,2.41812391,1,33,1.639738513
41300,2016/11/16,2.22310402,1,14,0
65401,2016/11/16,2.647676186,1,20,1.89166815
29864,2016/11/16,2.441761122,1,6,2.092218534
21069,2016/11/14,2.767641586,1,36,1.489896102
31456,2016/11/15,1.89166815,1,11,0
60450,2016/11/15,2.979792205,1,1,2.555247291
18026,2016/11/16,1.771243538,3,20,0
42706,2016/11/16,2.305854755,1,33,1.89166815
85658,2016/11/15,2.673425793,1,15,1.678450093
52313,2016/11/14,0.430676558,5,26,0
50755,2016/11/15,3.15338279,1,36,2.546026983
68640,2016/11/15,2.430676558,1,22,1
46457,2016/11/15,2.362444746,1,12,1.678450093
64109,2016/11/16,3.191050986,1,22,1.89166815
90851,2016/11/15,4.931768187,1,22,3.295128608
50355,2016/11/15,2.569323442,1,1,2.260159359
61465,2016/11/15,4.543544949,1,36,3.861353116
49500,2016/11/15,2.543959311,1,1,0
29803,2016/11/16,3.260159359,1,33,2.522895092
53117,2016/11/15,1.989978252,5,14,2.307372057
24179,2016/11/16,1.678450093,1,40,0
58509,2016/11/16,1.888702345,2,20,1.8294828
73754,2016/11/17,2.855108491,1,20,0
67131,2016/11/17,2.866304018,1,26,0
29615,2016/11/16,1.741825739,1,20,0.795888947
561,2016/11/16,2.170616605,1,1,0
20474,2016/11/16,2.554229543,2,1,0
61202,2016/11/15,3.288915207,1,1,2.133656215
48572,2016/11/16,1.792427462,2,20,1.674266003
3917,2016/11/16,3.722706232,1,22,0
65413,2016/11/17,2.861353116,1,25,1.89166815
32909,2016/11/17,2.113282753,1,19,1.489896102
38897,2016/11/16,4.454567623,1,19,3.543959311
31000,2016/11/17,3.837282086,1,38,3.48308066
81674,2016/11/15,2.567331982,1,14,0
28593,2016/11/16,2.722706232,2,10,2.164924948
39345,2016/11/16,2.024369199,1,40,0
21617,2016/11/16,2.276298836,2,1,0
83647,2016/11/16,2.639738513,1,11,0
11660,2016/11/15,2.553210126,1,18,2.260159359
62593,2016/11/17,2.065961038,4,1,0
65943,2016/11/16,4.15338279,1,33,0
9200,2016/11/16,2.319378903,1,14,0
48805,2016/11/16,2.788946585,1,9,1.832744409
8718,2016/11/17,2.866304018,1,26,0
78869,2016/11/17,2.543959311,1,20,0
9804,2016/11/16,1.945484747,1,20,0
80051,2016/11/16,3.226565505,1,11,1.489896102
83421,2016/11/15,2.648551923,1,22,2.455045757
9693,2016/11/16,2.611594355,1,20,0
9693,2016/11/16,2.611594355,2,20,0
89023,2016/11/16,2.430676558,1,22,1.489896102
33950,2016/11/16,2.441761122,2,6,2.584059348
23078,2016/11/16,4.584059348,1,36,3.810894472
57183,2016/11/17,2.866304018,1,26,0
61384,2016/11/17,2.133054632,1,26,0
84629,2016/11/16,1.484221771,2,22,1.365212389
3764,2016/11/16,2.629897149,5,1,2.378868652
28173,2016/11/16,4.81277853,1,7,3.711736604
53669,2016/11/17,2.392231208,1,20,1.495519081
65482,2016/11/16,1.822907766,2,1,1.8294828
1097,2016/11/16,2.276298836,1,40,0
88727,2016/11/16,1.593692641,1,22,1.209061955
16217,2016/11/17,1.484221771,1,21,0
26483,2016/11/16,2.045513071,1,6,1.489896102
75114,2016/11/16,2.100730105,1,14,0
45547,2016/11/16,2.541884735,1,25,1.478495142
44798,2016/11/16,3.191050986,1,20,2.554229543
15738,2016/11/16,2.867535604,2,1,2.512088995
10761,2016/11/16,1.995009331,1,14,1.209061955
42391,2016/11/16,2.861353116,1,1,2.293581073
75020,2016/11/16,2.070415071,1,14,1.365212389
34894,2016/11/16,2.191050986,1,23,1.365212389
3854,2016/11/16,3.672584446,1,11,0
25003,2016/11/16,3.795888947,1,23,2.674266003
35614,2016/11/16,2.292029674,1,35,0
53632,2016/11/17,2.95890503,1,20,2.621727544
71631,2016/11/16,2.226565505,3,1,1.209061955
89714,2016/11/16,3.292029674,1,36,0
36164,2016/11/16,1.861353116,2,9,0
7547,2016/11/17,2.866304018,1,26,0
4271,2016/11/16,3.15338279,1,12,2.554229543
33256,2016/11/17,2.866920117,1,26,0
24274,2016/11/17,2.866920117,1,26,0
71998,2016/11/17,2.430676558,1,1,1.86445205
17310,2016/11/17,2.349835487,1,22,0
24938,2016/11/11,3.113282753,1,20,2.584059348
12673,2016/11/16,4.657242063,1,36,3.862594545
26481,2016/11/16,2.730424778,1,20,0
44854,2016/11/16,1.484221771,1,1,0.543959311
39049,2016/11/16,2.258522111,5,20,2.639738513
63444,2016/11/16,2.788946585,1,33,0
69605,2016/11/17,2.243589445,1,22,0
22625,2016/11/11,2.861353116,1,35,0
24067,2016/11/16,3.348418531,1,25,2.024369199
18404,2016/11/16,2.646799213,2,6,2.784743627
81645,2016/11/17,2.861353116,1,35,2.191050986
82357,2016/11/16,1.885722315,2,1,2.024369199
72856,2016/11/11,4.070415071,1,19,0
47264,2016/11/16,1.888702345,1,1,1.489896102
30027,2016/11/16,3.019571222,1,9,0
77485,2016/11/12,2.730424778,5,3,3.547058244
89168,2016/11/17,3.861353116,1,35,2.926195639
62144,2016/11/17,1.251929636,10,20,0
42101,2016/11/16,1.722706232,1,19,0
42101,2016/11/16,2.639738513,1,19,2.293581073
77828,2016/11/11,2.722706232,1,1,0
52135,2016/11/16,2.533516461,1,20,0.861353116
23696,2016/11/16,2.243589445,1,22,1.839216706
38507,2016/11/17,2.914898329,1,25,2.292029674
56457,2016/11/17,2.861353116,1,12,2.523965437
7258,2016/11/17,4.183697824,1,22,0
72681,2016/11/12,2.133656215,1,15,0
73691,2016/11/17,1.95890503,1,1,1.543959311
30818,2016/11/17,2.866920117,1,26,0
3785,2016/11/13,3.070415071,8,25,3.407895944
72347,2016/11/17,2.866304018,1,26,0
15810,2016/11/13,4.970688233,1,22,1.89166815
41174,2016/11/13,3.292029674,1,36,0
6219,2016/11/13,2.974635869,1,10,2.923390511
70367,2016/11/13,3.260159359,1,21,2.269893264
70367,2016/11/13,3.191050986,1,21,2.209061955
63745,2016/11/13,3.292029674,1,36,2.133656215
50986,2016/11/14,3.292029674,1,40,2.81626241
19903,2016/11/14,1.424431933,10,1,2.063721991
89917,2016/11/14,2.047818584,2,20,2.047818584
47120,2016/11/13,0.430676558,1,26,0
4387,2016/11/14,3.632596654,1,39,2.867535604
23665,2016/11/15,3.543959311,1,36,3.074837403
74411,2016/11/15,3.292029674,1,7,0
31873,2016/11/15,1.489896102,1,23,0
82598,2016/11/15,1.788946585,1,33,0
4996,2016/11/15,1.378868652,1,1,0.517515535
56325,2016/11/15,2.109126651,1,14,0
68459,2016/11/15,3.187385282,1,20,2.9154681
12004,2016/11/14,2.501091629,1,20,0
20422,2016/11/15,2.28578505,1,14,0
52437,2016/11/15,3.260159359,1,36,2.89166815
81963,2016/11/14,3.292029674,1,15,2.133656215
88233,2016/11/15,2.855108491,1,15,1.430676558
54035,2016/11/15,3.72115095,1,19,2.974635869
21832,2016/11/15,0.987447352,1,20,0
19788,2016/11/15,2.207284172,2,1,2.209061955
15016,2016/11/16,1.489896102,1,22,1.113282753
60509,2016/11/16,3.292029674,1,36,2.979792205
71492,2016/11/15,4.218924622,1,22,0
62497,2016/11/15,2.630798288,1,17,1.593692641
77755,2016/11/16,2.639738513,1,33,1.86445205
29011,2016/11/16,1.702979657,2,1,0
6297,2016/11/15,2.466881066,1,1,2.047818584
58379,2016/11/15,2.189220837,1,20,0
41717,2016/11/15,0.722706232,5,1,0.682606195
50746,2016/11/16,2.430676558,2,20,2.004950902
18404,2016/11/15,2.305854755,2,6,1.89166815
61817,2016/11/16,2.788946585,1,33,0
72507,2016/11/16,3.861353116,1,36,2.926195639
6738,2016/11/16,3.295128608,2,25,3.365212389
66314,2016/11/16,1.888702345,2,1,1.365212389
21316,2016/11/16,1.792427462,1,1,0.8294828
66441,2016/11/16,2.22310402,1,1,1.73424839
11369,2016/11/16,2.457430923,1,1,0.113282753
11961,2016/11/16,2.390907811,2,1,1.95357165
33258,2016/11/15,1.41812391,1,1,0.163016083
15615,2016/11/16,2.729657224,1,1,2
9677,2016/11/16,2.024369199,1,1,1.123552985
43347,2016/11/16,1.848800468,1,20,0
1417,2016/11/16,3.348418531,2,25,2.867535604
27475,2016/11/16,2.722706232,1,20,1.86445205
40256,2016/11/16,1.484221771,1,25,0.682606195
3386,2016/11/16,3.455045757,1,22,2.630798288
65856,2016/11/16,2.131648669,1,33,1.894619865
30542,2016/11/16,3.722706232,1,36,2.133656215
90514,2016/11/16,5.543959311,1,22,3.862594545
28002,2016/11/16,1.888702345,1,1,1.63528448
16278,2016/11/16,2.478495142,1,20,0
37611,2016/11/16,2.861353116,1,33,0
22776,2016/11/17,2.113282753,2,22,2.209061955
15617,2016/11/16,2.131648669,1,20,2.111208177
71932,2016/11/16,4.80954521,1,33,0
5828,2016/11/16,3.430676558,1,20,0
32040,2016/11/17,1.617142025,1,1,0.292029674
6006,2016/11/16,5.211047052,1,22,0
9883,2016/11/16,0.702979657,5,1,0
26951,2016/11/16,2.113282753,1,33,1.436859046
45021,2016/11/16,3.476189629,3,3,3.389050306
6041,2016/11/16,1.63528448,1,1,1.209061955
5893,2016/11/16,1.845622278,2,20,1.307372057
69351,2016/11/17,3.307372057,1,25,2.690835917
25352,2016/11/17,2.024369199,1,33,1.639738513
4057,2016/11/17,2.292029674,1,33,2.092218534
20992,2016/11/16,2.543959311,1,43,0
69770,2016/11/16,3.266017982,1,1,2.936190519
69770,2016/11/16,2.554229543,1,1,2.226565505
83616,2016/11/16,4.351249219,1,33,0
3192,2016/11/17,2.543959311,1,22,0
7855,2016/11/16,2.41812391,1,25,0
36200,2016/11/17,2.430676558,1,33,2.115350425
27960,2016/11/16,1.63528448,1,25,0
14622,2016/11/16,1.855108491,2,35,1.365212389
2864,2016/11/17,2.866304018,1,26,0
8616,2016/11/16,3.72115095,1,36,3.292029674
60350,2016/11/16,2.639738513,2,25,2.133656215
77237,2016/11/17,1.888702345,1,22,0
52163,2016/11/16,2.292029674,1,20,1.89166815
25064,2016/11/16,3.478495142,1,20,3.014735907
76922,2016/11/17,2.866304018,1,26,0
40007,2016/11/16,2.305854755,1,1,1
5207,2016/11/16,2.925075107,1,40,2.149487261
20379,2016/11/17,4.455045757,1,33,0
23176,2016/11/17,2.722706232,1,6,1
52789,2016/11/17,3.074837403,1,20,2.094143829
56655,2016/11/16,2.021974842,1,20,1.113282753
71926,2016/11/17,3.191050986,1,22,2.648551923
21904,2016/11/17,2.866920117,1,26,0
35636,2016/10/21,0.430676558,1,26,0
59329,2016/10/30,2.113282753,1,38,0
39391,2016/11/4,2.801387522,1,25,0.89166815
89005,2016/11/8,2.292029674,1,12,2.115350425
80495,2016/11/10,4.291408028,1,25,3.543959311
85513,2016/11/10,3.402718123,1,19,0
5808,2016/11/10,2.647676186,1,6,0
32685,2016/11/13,1.538759825,2,22,1.430676558
37402,2016/11/8,0.430676558,2,26,0
20,2016/11/9,2.251929636,1,1,0
39761,2016/11/14,2.276298836,1,25,0.682606195
23495,2016/11/15,3.065961038,1,12,2.639738513
46352,2016/11/10,1.133656215,1,20,0
43364,2016/11/14,2.065961038,1,1,0
86656,2016/11/15,2.274703623,3,20,2.077036821
44693,2016/11/15,2.107038128,4,14,2.392231208
38849,2016/11/15,0.430676558,10,26,0
26217,2016/11/16,4.621727544,1,33,0
9861,2016/11/15,3.22310402,1,1,1.89166815
88071,2016/11/16,2.861353116,1,22,0
82138,2016/11/15,1.760374428,1,20,0
35102,2016/11/16,4.614744114,1,21,3.862594545
41449,2016/11/16,2.861353116,1,2,0
5212,2016/11/16,2.113282753,1,33,0
44290,2016/11/15,4.781925777,1,33,0
78846,2016/11/16,3.771961429,1,15,2.648551923
32423,2016/11/16,3.070415071,1,25,2.378868652
38897,2016/11/16,2.611594355,1,20,2.047818584
38897,2016/11/16,3.024369199,1,12,2.442980622
22016,2016/11/16,4.070415071,1,22,2.698958058
22016,2016/11/16,2.430676558,1,22,0.682606195
25918,2016/11/16,2.722706232,2,9,0
22914,2016/11/16,3.226565505,1,33,0
79336,2016/11/16,4.455045757,1,22,3.632596654
6964,2016/11/11,0.430676558,1,26,0
33705,2016/11/17,1.484221771,1,22,1.113282753
64420,2016/11/17,1.405312427,1,1,0.32969787
59152,2016/11/17,2.068192046,1,20,1
72602,2016/11/15,1.588894664,4,1,1.639738513
41247,2016/11/15,3.722706232,1,10,0
44137,2016/11/16,2.553210126,1,20,2
57443,2016/11/16,4.152605636,1,36,2.867535604
13113,2016/11/16,3.024369199,1,22,2.442980622
80769,2016/11/17,1.718810703,1,20,0.430676558
42555,2016/11/16,2.543959311,1,12,2.133656215
47095,2016/11/16,2.855108491,1,33,0
45507,2016/11/17,3.109126651,2,1,0
44128,2016/11/16,3.116999623,1,1,2.191050986
44128,2016/11/16,1.489896102,1,1,0
44259,2016/11/16,2.349835487,1,14,0
19128,2016/11/16,2.2682815,1,15,1.398806242
21634,2016/11/15,2.499981111,3,22,2.070415071
21648,2016/11/16,2.974635869,1,13,0
40989,2016/11/16,4.716775334,1,11,0
14936,2016/11/17,2.866304018,1,26,0
89519,2016/11/16,3.279477026,1,9,0
40322,2016/11/16,2.133656215,1,25,0
18731,2016/11/16,4.501091629,1,36,3.862594545
38505,2016/11/16,3.722706232,1,22,0
54038,2016/11/17,2.411751188,1,26,0
47097,2016/11/17,3.885722315,2,22,2.979792205
30561,2016/11/15,2.690835917,1,1,1.795888947
23344,2016/11/16,2.914898329,1,19,0
85463,2016/11/15,1.792427462,2,33,1.501091629
26364,2016/11/17,5.926822256,1,22,0
72857,2016/11/17,2.441761122,1,26,0
7207,2016/11/17,1.484221771,1,9,0
25642,2016/11/17,1.489896102,1,26,0
55405,2016/11/17,2.172502297,1,20,0.96155465
24113,2016/11/16,3.655513731,1,15,0
74811,2016/11/16,3.070415071,1,20,1.292029674
37583,2016/11/16,4.226565505,1,33,0
27388,2016/11/16,1.888702345,2,20,1.861353116
77535,2016/11/17,2.866304018,1,26,0
75687,2016/11/15,2.068192046,2,13,0
85621,2016/11/17,2.866304018,1,26,0
88725,2016/11/16,4.9091717,1,33,0
10224,2016/11/15,2.102839903,1,1,1.365212389
51356,2016/11/16,2.802071435,1,11,0
47501,2016/11/17,2.441761122,1,26,0
3372,2016/11/16,1.484221771,1,20,0
4269,2016/11/16,1.888702345,3,20,1.209061955
29387,2016/11/16,1.588894664,1,6,0
3806,2016/11/17,2.441761122,1,22,1.489896102
39866,2016/11/17,2.866304018,1,26,0
35814,2016/11/16,2.002480382,1,14,0
72347,2016/11/17,2.866304018,1,26,0
74748,2016/11/16,0.430676558,1,26,0
1689,2016/11/16,0.430676558,20,26,0
30260,2016/11/16,2.543959311,1,9,1.489896102
82887,2016/11/17,3.543959311,1,36,3.354067069
73151,2016/11/16,2.795198191,1,20,1.292029674
61699,2016/11/17,1.890483526,1,26,0
1635,2016/11/16,1.191050986,1,1,0
86789,2016/11/17,2.866304018,1,26,0
25473,2016/11/16,2.974635869,1,11,0
78886,2016/11/16,2.522895092,1,22,1.920572661
9666,2016/11/17,2.866304018,1,26,0
14716,2016/11/16,1.885722315,1,1,0
28208,2016/11/16,1.972041565,1,1,0
24784,2016/11/17,1.89107612,1,26,0
36260,2016/11/17,1.890483526,1,26,0
27993,2016/11/17,2.866920117,1,26,0
4274,2016/11/17,1.864142851,1,26,0
43140,2016/11/17,2.441761122,1,26,0
20138,2016/11/17,2.866304018,1,26,0
73651,2016/11/17,2.113282753,1,20,0.460991592
36946,2016/11/17,1.488765374,1,26,0
45308,2016/11/5,2.861353116,1,1,2.431917987
79049,2016/11/5,3.722706232,1,15,2.706975394
86842,2016/11/5,2.113282753,1,40,0
19661,2016/11/5,2.652912186,1,1,1.522895092
59720,2016/11/9,3.584059348,1,21,2.926195639
59720,2016/11/9,3.070415071,1,21,0
65315,2016/11/10,3.601293163,1,18,0
52537,2016/11/5,2.292029674,1,20,0
33566,2016/11/8,3.619897396,1,11,2.466881066
16517,2016/11/8,2.974635869,1,20,2.640625501
47221,2016/11/8,4.455045757,1,36,0
53568,2016/11/8,2.129634616,1,15,0
23168,2016/11/9,4.069526815,1,21,4.770812404
35316,2016/11/12,1.569323442,4,20,0.760374428
35316,2016/11/12,1.588894664,4,20,1.133656215
21832,2016/11/13,1.588894664,5,20,1.251929636
21754,2016/11/14,3.065961038,1,1,0
34316,2016/10/15,2.795888947,1,12,2.456239485
34316,2016/10/15,3.226565505,1,40,2.937840812
14872,2016/11/19,2.690835917,2,38,0
14903,2016/11/19,1.888702345,2,20,0
36520,2016/11/19,3.405312427,1,19,0
80874,2016/11/19,1.533516461,2,1,0
43778,2016/10/14,2.802754596,2,6,2.970479767
59646,2016/11/19,2.795888947,1,36,0
32231,2016/11/19,1.674266003,1,6,0
74527,2016/11/19,3.674266003,2,36,0
11201,2016/11/19,2.866304018,1,26,0
85116,2016/11/19,1.489896102,1,15,0.876695499
66749,2016/11/19,1.9091717,1,25,0
90657,2016/11/19,3.024369199,1,25,0
64508,2016/11/19,2.070415071,1,14,0
80573,2016/11/19,2.543959311,2,1,0
80573,2016/11/19,1.778385397,1,1,0
80573,2016/11/19,2.861353116,1,1,0
84635,2016/11/19,1.113282753,1,20,0
73732,2016/11/19,3.113282753,1,11,0
78513,2016/11/19,1.163016083,1,1,0
68095,2016/10/15,2.378868652,1,19,0
68095,2016/10/15,2.378868652,1,19,0
71800,2016/11/19,2.920572661,1,35,0
82882,2016/11/19,1.722706232,1,22,0
45357,2016/11/19,4.861353116,1,36,0
49908,2016/10/14,1.63528448,1,1,0.861353116
85116,2016/11/19,1.8294828,1,15,0
43756,2016/10/14,3.024369199,1,21,0
30277,2016/10/15,2.442980622,1,1,1.012304064
70908,2016/11/19,2.168725173,4,14,0
58367,2016/10/17,3.179988351,2,15,2.950349509
58367,2016/10/17,2.788946585,1,15,0
31278,2016/10/22,3.113282753,1,10,2.796578936
50508,2016/10/25,3.861353116,1,36,0
28288,2016/10/27,0.430676558,20,26,0
11347,2016/10/29,2.305854755,1,1,1.682606195
59741,2016/10/23,2.276298836,2,21,1.430676558
59741,2016/10/23,4.095637167,1,21,2.80954521
53135,2016/10/30,0.430676558,5,26,0
70888,2016/10/30,3.861353116,1,23,3.43315694
86862,2016/10/26,2.855108491,1,35,1.593692641
28981,2016/11/2,3.672584446,1,9,0
12275,2016/11/1,2.974635869,1,38,2.593692641
17133,2016/10/26,2.95357165,8,3,3.946027161
65448,2016/10/29,2.256880539,3,1,1.937291201
82478,2016/11/3,2.549115647,1,15,1.749311792
71396,2016/11/1,3.260159359,1,36,2.554229543
71497,2016/10/27,2.430676558,2,40,2.279477026
71497,2016/10/27,1.718810703,1,20,0
11388,2016/10/27,2.243589445,1,1,1.764018631
19903,2016/10/27,0.430676558,1,14,0
77797,2016/11/4,3.294510057,1,26,0
37869,2016/11/3,2.191050986,1,33,0
56372,2016/11/3,1.722706232,1,1,0
34182,2016/11/3,2.478495142,1,12,1
8791,2016/11/3,2.209061955,1,36,0
26087,2016/11/3,2.292029674,1,33,0
60888,2016/11/3,4.15338279,1,21,0
43404,2016/10/28,2.543959311,1,36,2.431917987
44283,2016/11/4,3.294510057,1,26,0
20832,2016/11/4,2.133656215,1,26,0
68982,2016/11/4,3.279477026,1,25,2.243589445
16454,2016/11/1,3.405312427,1,36,2.307372057
72857,2016/11/4,2.442371172,1,26,0
4084,2016/10/26,2.714890596,2,1,2.959966234
24626,2016/10/28,2.378868652,1,22,0
79293,2016/11/3,2.172502297,1,20,0.96155465
48396,2016/11/3,1.484221771,1,33,0
82126,2016/11/3,3.292029674,1,25,2.861974141
38427,2016/10/30,0.682606195,1,23,0
59263,2016/11/3,2.429432644,1,9,0
18486,2016/10/27,2.499981111,2,1,0
40533,2016/11/4,2.441761122,1,26,0
48160,2016/11/4,2.866920117,1,26,0
40756,2016/11/3,2.647676186,1,20,2.133656215
87496,2016/11/4,1.489896102,3,1,1.489896102
3648,2016/11/4,2.866304018,1,26,0
2882,2016/11/4,2.543959311,1,14,1.96155465
16975,2016/11/3,1.858238649,1,1,1.430676558
50194,2016/11/3,2.501091629,1,15,1.209061955
22400,2016/11/2,3.109126651,2,20,2.133656215
62438,2016/11/2,1.424431933,1,11,0
65979,2016/11/4,2.866920117,1,26,0
18486,2016/10/28,2.499981111,2,1,1.15338279
87998,2016/11/4,2.442371172,1,26,0
23345,2016/11/4,2.866920117,1,26,0
16975,2016/11/3,1.885722315,1,6,0.984906102
40184,2016/11/2,5.292029674,1,22,0
13121,2016/11/1,1.885722315,1,14,0
31378,2016/11/4,1.722706232,1,33,0
45211,2016/10/27,1.861353116,2,33,1.33551838
15341,2016/11/3,1.593692641,1,22,0
2891,2016/11/3,1.861353116,1,33,0
88594,2016/10/31,3.141622157,1,1,1.489896102
47066,2016/11/3,3.019571222,1,35,2.191050986
3913,2016/11/3,2.292029674,1,6,0
66208,2016/11/1,3.543959311,1,11,0
25666,2016/11/3,2.131648669,1,1,1.495519081
1888,2016/11/4,2.866304018,1,26,0
7326,2016/11/3,2.855108491,1,3,2.307372057
50712,2016/10/30,2.104942561,1,14,1.430676558
62074,2016/11/2,2.164924948,2,9,1.365212389
11807,2016/10/30,2.95357165,1,20,2.243589445
39195,2016/11/4,3.294510057,1,26,0
50963,2016/11/3,2.543959311,1,11,0
80407,2016/10/31,2.795888947,1,15,2.442980622
22131,2016/11/4,2.442371172,1,26,0
90741,2016/10/31,4.835988985,1,33,0
2533,2016/11/3,4.539386065,1,11,0
43212,2016/10/30,3.292029674,1,36,0
21980,2016/11/3,3.319378903,1,25,1.489896102
